2026-07-22 11:39:52 | INFO     | __main__ | main:2947 | ================================================================================
2026-07-22 12:52:51 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.started
2026-07-22 12:52:51 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.complete
2026-07-22 12:52:51 | DEBUG    | telegram.ext.ExtBot | get_updates:3598 | No new updates found.
2026-07-22 12:52:51 | DEBUG    | telegram.ext.ExtBot | decorator:526 | ()
2026-07-22 12:52:51 | DEBUG    | telegram.ext.ExtBot | decorator:527 | Exiting: get_updates
2026-07-22 12:52:51 | DEBUG    | telegram.ext.ExtBot | decorator:524 | Entering: get_updates
2026-07-22 12:52:51 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.started request=<Request [b'POST']>
2026-07-22 12:52:51 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.complete
2026-07-22 12:52:51 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.started request=<Request [b'POST']>
2026-07-22 12:52:51 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.complete
2026-07-22 12:52:51 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.started request=<Request [b'POST']>
2026-07-22 12:53:01 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Server', b'nginx/1.30.1'), (b'Date', b'Wed, 22 Jul 2026 07:23:01 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'23'), (b'Connection', b'keep-alive'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Access-Control-Allow-Origin', b'*'), (b'Access-Control-Allow-Methods', b'GET, POST, OPTIONS'), (b'Access-Control-Expose-Headers', b'Content-Length,Content-Type,Date,Server,Connection')])
2026-07-22 12:53:01 | INFO     | httpx | _send_single_request:1729 | HTTP Request: POST https://api.telegram.org/bot8986097154:AAGjWbH6RDLiOq3xQu0DNqUtNkCeyxFa3Xc/getUpdates "HTTP/1.1 200 OK"
2026-07-22 12:53:01 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.started request=<Request [b'POST']>
2026-07-22 12:53:01 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.complete
2026-07-22 12:53:01 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.started
2026-07-22 12:53:01 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.complete
2026-07-22 12:53:01 | DEBUG    | telegram.ext.ExtBot | get_updates:3598 | No new updates found.
2026-07-22 12:53:01 | DEBUG    | telegram.ext.ExtBot | decorator:526 | ()
2026-07-22 12:53:01 | DEBUG    | telegram.ext.ExtBot | decorator:527 | Exiting: get_updates
2026-07-22 12:53:01 | DEBUG    | telegram.ext.ExtBot | decorator:524 | Entering: get_updates
2026-07-22 12:53:01 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.started request=<Request [b'POST']>
2026-07-22 12:53:01 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.complete
2026-07-22 12:53:01 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.started request=<Request [b'POST']>
2026-07-22 12:53:01 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.complete
2026-07-22 12:53:01 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.started request=<Request [b'POST']>
2026-07-22 12:53:03 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Server', b'nginx/1.30.1'), (b'Date', b'Wed, 22 Jul 2026 07:23:03 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'317'), (b'Connection', b'keep-alive'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Access-Control-Allow-Origin', b'*'), (b'Access-Control-Allow-Methods', b'GET, POST, OPTIONS'), (b'Access-Control-Expose-Headers', b'Content-Length,Content-Type,Date,Server,Connection')])
2026-07-22 12:53:03 | INFO     | httpx | _send_single_request:1729 | HTTP Request: POST https://api.telegram.org/bot8986097154:AAGjWbH6RDLiOq3xQu0DNqUtNkCeyxFa3Xc/getUpdates "HTTP/1.1 200 OK"
2026-07-22 12:53:03 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.started request=<Request [b'POST']>
2026-07-22 12:53:03 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.complete
2026-07-22 12:53:03 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.started
2026-07-22 12:53:03 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.complete
2026-07-22 12:53:03 | DEBUG    | telegram.ext.ExtBot | get_updates:3596 | Getting updates: [905087224]
2026-07-22 12:53:03 | DEBUG    | telegram.ext.ExtBot | decorator:526 | (Update(message=Message(channel_chat_created=False, chat=Chat(first_name='Pratyaya', id=8794778262, type=<ChatType.PRIVATE>), date=datetime.datetime(2026, 7, 22, 7, 23, 3, tzinfo=datetime.timezone.utc), delete_chat_photo=False, entities=(MessageEntity(length=6, offset=0, type=<MessageEntityType.BOT_COMMAND>),), from_user=User(first_name='Pratyaya', id=8794778262, is_bot=False, language_code='en'), group_chat_created=False, message_id=9, supergroup_chat_created=False, text='/start'), update_id=905087224),)
2026-07-22 12:53:03 | DEBUG    | telegram.ext.ExtBot | decorator:527 | Exiting: get_updates
2026-07-22 12:53:03 | DEBUG    | telegram.ext.ExtBot | decorator:524 | Entering: get_updates
2026-07-22 12:53:03 | DEBUG    | telegram.ext.Application | _update_fetcher:1160 | Processing update Update(message=Message(channel_chat_created=False, chat=Chat(first_name='Pratyaya', id=8794778262, type=<ChatType.PRIVATE>), date=datetime.datetime(2026, 7, 22, 7, 23, 3, tzinfo=datetime.timezone.utc), delete_chat_photo=False, entities=(MessageEntity(length=6, offset=0, type=<MessageEntityType.BOT_COMMAND>),), from_user=User(first_name='Pratyaya', id=8794778262, is_bot=False, language_code='en'), group_chat_created=False, message_id=9, supergroup_chat_created=False, text='/start'), update_id=905087224)
2026-07-22 12:53:03 | DEBUG    | telegram.ext.ExtBot | decorator:524 | Entering: send_message
2026-07-22 12:53:03 | DEBUG    | httpcore.connection | atrace:87 | close.started
2026-07-22 12:53:03 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.started request=<Request [b'POST']>
2026-07-22 12:53:03 | DEBUG    | httpcore.connection | atrace:87 | close.complete
2026-07-22 12:53:03 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.complete
2026-07-22 12:53:03 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.started request=<Request [b'POST']>
2026-07-22 12:53:03 | DEBUG    | httpcore.connection | atrace:87 | connect_tcp.started host='api.telegram.org' port=443 local_address=None timeout=30 socket_options=None
2026-07-22 12:53:03 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.complete
2026-07-22 12:53:03 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.started request=<Request [b'POST']>
2026-07-22 12:53:03 | DEBUG    | httpcore.connection | atrace:87 | connect_tcp.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x000002195306C550>
2026-07-22 12:53:03 | DEBUG    | httpcore.connection | atrace:87 | start_tls.started ssl_context=<ssl.SSLContext object at 0x0000021951CC6210> server_hostname='api.telegram.org' timeout=30
2026-07-22 12:53:03 | DEBUG    | httpcore.connection | atrace:87 | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x000002195307C750>
2026-07-22 12:53:03 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.started request=<Request [b'POST']>
2026-07-22 12:53:03 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.complete
2026-07-22 12:53:03 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.started request=<Request [b'POST']>
2026-07-22 12:53:03 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.complete
2026-07-22 12:53:03 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.started request=<Request [b'POST']>
2026-07-22 12:53:04 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Server', b'nginx/1.30.1'), (b'Date', b'Wed, 22 Jul 2026 07:23:04 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'530'), (b'Connection', b'keep-alive'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Access-Control-Allow-Origin', b'*'), (b'Access-Control-Allow-Methods', b'GET, POST, OPTIONS'), (b'Access-Control-Expose-Headers', b'Content-Length,Content-Type,Date,Server,Connection')])
2026-07-22 12:53:04 | INFO     | httpx | _send_single_request:1729 | HTTP Request: POST https://api.telegram.org/bot8986097154:AAGjWbH6RDLiOq3xQu0DNqUtNkCeyxFa3Xc/sendMessage "HTTP/1.1 200 OK"
2026-07-22 12:53:04 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.started request=<Request [b'POST']>
2026-07-22 12:53:04 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.complete
2026-07-22 12:53:04 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.started
2026-07-22 12:53:04 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.complete
2026-07-22 12:53:04 | DEBUG    | telegram.ext.ExtBot | decorator:526 | Message(channel_chat_created=False, chat=Chat(first_name='Pratyaya', id=8794778262, type=<ChatType.PRIVATE>), date=datetime.datetime(2026, 7, 22, 7, 23, 4, tzinfo=datetime.timezone.utc), delete_chat_photo=False, from_user=User(first_name='Pratyaya Quiz Bot', id=8986097154, is_bot=True, username='PratyayaQuizBot'), group_chat_created=False, message_id=10, reply_markup=InlineKeyboardMarkup(inline_keyboard=((InlineKeyboardButton(text='📢 Join Our Channel', url='https://t.me/team_spy_pro'),),)), supergroup_chat_created=False, text='👋 Welcome to Quizbot!\n\nCreate quizzes with MCQs, sections, timers, and even convert TestBook tests to quizzes. Add media/text, share in groups, or invite users to answer.')
2026-07-22 12:53:04 | DEBUG    | telegram.ext.ExtBot | decorator:527 | Exiting: send_message
2026-07-22 12:53:13 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Server', b'nginx/1.30.1'), (b'Date', b'Wed, 22 Jul 2026 07:23:13 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'23'), (b'Connection', b'keep-alive'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Access-Control-Allow-Origin', b'*'), (b'Access-Control-Allow-Methods', b'GET, POST, OPTIONS'), (b'Access-Control-Expose-Headers', b'Content-Length,Content-Type,Date,Server,Connection')])
2026-07-22 12:53:13 | INFO     | httpx | _send_single_request:1729 | HTTP Request: POST https://api.telegram.org/bot8986097154:AAGjWbH6RDLiOq3xQu0DNqUtNkCeyxFa3Xc/getUpdates "HTTP/1.1 200 OK"
2026-07-22 12:53:13 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.started request=<Request [b'POST']>
2026-07-22 12:53:13 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.complete
2026-07-22 12:53:13 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.started
2026-07-22 12:53:13 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.complete
2026-07-22 12:53:13 | DEBUG    | telegram.ext.ExtBot | get_updates:3598 | No new updates found.
2026-07-22 12:53:13 | DEBUG    | telegram.ext.ExtBot | decorator:526 | ()
2026-07-22 12:53:13 | DEBUG    | telegram.ext.ExtBot | decorator:527 | Exiting: get_updates
2026-07-22 12:53:13 | DEBUG    | telegram.ext.ExtBot | decorator:524 | Entering: get_updates
2026-07-22 12:53:13 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.started request=<Request [b'POST']>
2026-07-22 12:53:13 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.complete
2026-07-22 12:53:13 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.started request=<Request [b'POST']>
2026-07-22 12:53:13 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.complete
2026-07-22 12:53:13 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.started request=<Request [b'POST']>
2026-07-22 12:53:24 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Server', b'nginx/1.30.1'), (b'Date', b'Wed, 22 Jul 2026 07:23:24 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'23'), (b'Connection', b'keep-alive'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Access-Control-Allow-Origin', b'*'), (b'Access-Control-Allow-Methods', b'GET, POST, OPTIONS'), (b'Access-Control-Expose-Headers', b'Content-Length,Content-Type,Date,Server,Connection')])
2026-07-22 12:53:24 | INFO     | httpx | _send_single_request:1729 | HTTP Request: POST https://api.telegram.org/bot8986097154:AAGjWbH6RDLiOq3xQu0DNqUtNkCeyxFa3Xc/getUpdates "HTTP/1.1 200 OK"
2026-07-22 12:53:24 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.started request=<Request [b'POST']>
2026-07-22 12:53:24 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.complete
2026-07-22 12:53:24 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.started
2026-07-22 12:53:24 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.complete
2026-07-22 12:53:24 | DEBUG    | telegram.ext.ExtBot | get_updates:3598 | No new updates found.
2026-07-22 12:53:24 | DEBUG    | telegram.ext.ExtBot | decorator:526 | ()
2026-07-22 12:53:24 | DEBUG    | telegram.ext.ExtBot | decorator:527 | Exiting: get_updates
2026-07-22 12:53:24 | DEBUG    | telegram.ext.ExtBot | decorator:524 | Entering: get_updates
2026-07-22 12:53:24 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.started request=<Request [b'POST']>
2026-07-22 12:53:24 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.complete
2026-07-22 12:53:24 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.started request=<Request [b'POST']>
2026-07-22 12:53:24 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.complete
2026-07-22 12:53:24 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.started request=<Request [b'POST']>
2026-07-22 12:53:29 | DEBUG    | __main__ | _check_scheduled_quizzes:602 | Checking scheduled quizzes at 2026-07-22 12:53:29.396011
2026-07-22 12:53:30 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Server', b'nginx/1.30.1'), (b'Date', b'Wed, 22 Jul 2026 07:23:30 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'507'), (b'Connection', b'keep-alive'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Access-Control-Allow-Origin', b'*'), (b'Access-Control-Allow-Methods', b'GET, POST, OPTIONS'), (b'Access-Control-Expose-Headers', b'Content-Length,Content-Type,Date,Server,Connection')])
2026-07-22 12:53:30 | INFO     | httpx | _send_single_request:1729 | HTTP Request: POST https://api.telegram.org/bot8986097154:AAGjWbH6RDLiOq3xQu0DNqUtNkCeyxFa3Xc/getUpdates "HTTP/1.1 200 OK"
2026-07-22 12:53:30 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.started request=<Request [b'POST']>
2026-07-22 12:53:30 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.complete
2026-07-22 12:53:30 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.started
2026-07-22 12:53:30 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.complete
2026-07-22 12:53:30 | DEBUG    | telegram.ext.ExtBot | get_updates:3596 | Getting updates: [905087225]
2026-07-22 12:53:30 | DEBUG    | telegram.ext.ExtBot | decorator:526 | (Update(message=Message(channel_chat_created=False, chat=Chat(first_name='Pratyaya', id=8794778262, type=<ChatType.PRIVATE>), date=datetime.datetime(2026, 7, 22, 7, 23, 30, tzinfo=datetime.timezone.utc), delete_chat_photo=False, document=Document(file_id='BQACAgUAAxkBAAMLamBv8v0zsEszLL0du2rsyH9Nn1YAAhkfAALU8AhXasrZQDZxq5o9BA', file_name='ilide_info_magbook_general_science_poonam_singh_pr_6cef82909d71.pdf', file_size=9993123, file_unique_id='AgADGR8AAtTwCFc', mime_type='application/pdf'), from_user=User(first_name='Pratyaya', id=8794778262, is_bot=False, language_code='en'), group_chat_created=False, message_id=11, supergroup_chat_created=False), update_id=905087225),)
2026-07-22 12:53:30 | DEBUG    | telegram.ext.ExtBot | decorator:527 | Exiting: get_updates
2026-07-22 12:53:30 | DEBUG    | telegram.ext.ExtBot | decorator:524 | Entering: get_updates
2026-07-22 12:53:30 | DEBUG    | telegram.ext.Application | _update_fetcher:1160 | Processing update Update(message=Message(channel_chat_created=False, chat=Chat(first_name='Pratyaya', id=8794778262, type=<ChatType.PRIVATE>), date=datetime.datetime(2026, 7, 22, 7, 23, 30, tzinfo=datetime.timezone.utc), delete_chat_photo=False, document=Document(file_id='BQACAgUAAxkBAAMLamBv8v0zsEszLL0du2rsyH9Nn1YAAhkfAALU8AhXasrZQDZxq5o9BA', file_name='ilide_info_magbook_general_science_poonam_singh_pr_6cef82909d71.pdf', file_size=9993123, file_unique_id='AgADGR8AAtTwCFc', mime_type='application/pdf'), from_user=User(first_name='Pratyaya', id=8794778262, is_bot=False, language_code='en'), group_chat_created=False, message_id=11, supergroup_chat_created=False), update_id=905087225)
2026-07-22 12:53:30 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.started request=<Request [b'POST']>
2026-07-22 12:53:30 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.complete
2026-07-22 12:53:30 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.started request=<Request [b'POST']>
2026-07-22 12:53:30 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.complete
2026-07-22 12:53:30 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.started request=<Request [b'POST']>
2026-07-22 12:53:40 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Server', b'nginx/1.30.1'), (b'Date', b'Wed, 22 Jul 2026 07:23:40 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'23'), (b'Connection', b'keep-alive'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Access-Control-Allow-Origin', b'*'), (b'Access-Control-Allow-Methods', b'GET, POST, OPTIONS'), (b'Access-Control-Expose-Headers', b'Content-Length,Content-Type,Date,Server,Connection')])
2026-07-22 12:53:40 | INFO     | httpx | _send_single_request:1729 | HTTP Request: POST https://api.telegram.org/bot8986097154:AAGjWbH6RDLiOq3xQu0DNqUtNkCeyxFa3Xc/getUpdates "HTTP/1.1 200 OK"
2026-07-22 12:53:40 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.started request=<Request [b'POST']>
2026-07-22 12:53:40 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.complete
2026-07-22 12:53:40 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.started
2026-07-22 12:53:40 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.complete
2026-07-22 12:53:40 | DEBUG    | telegram.ext.ExtBot | get_updates:3598 | No new updates found.
2026-07-22 12:53:40 | DEBUG    | telegram.ext.ExtBot | decorator:526 | ()
2026-07-22 12:53:40 | DEBUG    | telegram.ext.ExtBot | decorator:527 | Exiting: get_updates
2026-07-22 12:53:40 | DEBUG    | telegram.ext.ExtBot | decorator:524 | Entering: get_updates
2026-07-22 12:53:40 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.started request=<Request [b'POST']>
2026-07-22 12:53:40 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.complete
2026-07-22 12:53:40 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.started request=<Request [b'POST']>
2026-07-22 12:53:40 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.complete
2026-07-22 12:53:40 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.started request=<Request [b'POST']>
2026-07-22 12:53:51 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Server', b'nginx/1.30.1'), (b'Date', b'Wed, 22 Jul 2026 07:23:51 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'23'), (b'Connection', b'keep-alive'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Access-Control-Allow-Origin', b'*'), (b'Access-Control-Allow-Methods', b'GET, POST, OPTIONS'), (b'Access-Control-Expose-Headers', b'Content-Length,Content-Type,Date,Server,Connection')])
2026-07-22 12:53:51 | INFO     | httpx | _send_single_request:1729 | HTTP Request: POST https://api.telegram.org/bot8986097154:AAGjWbH6RDLiOq3xQu0DNqUtNkCeyxFa3Xc/getUpdates "HTTP/1.1 200 OK"
2026-07-22 12:53:51 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.started request=<Request [b'POST']>
2026-07-22 12:53:51 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.complete
2026-07-22 12:53:51 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.started
2026-07-22 12:53:51 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.complete
2026-07-22 12:53:51 | DEBUG    | telegram.ext.ExtBot | get_updates:3598 | No new updates found.
2026-07-22 12:53:51 | DEBUG    | telegram.ext.ExtBot | decorator:526 | ()
2026-07-22 12:53:51 | DEBUG    | telegram.ext.ExtBot | decorator:527 | Exiting: get_updates
2026-07-22 12:53:51 | DEBUG    | telegram.ext.ExtBot | decorator:524 | Entering: get_updates
2026-07-22 12:53:51 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.started request=<Request [b'POST']>
2026-07-22 12:53:51 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.complete
2026-07-22 12:53:51 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.started request=<Request [b'POST']>
2026-07-22 12:53:51 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.complete
2026-07-22 12:53:51 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.started request=<Request [b'POST']>
2026-07-22 12:54:01 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Server', b'nginx/1.30.1'), (b'Date', b'Wed, 22 Jul 2026 07:24:01 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'23'), (b'Connection', b'keep-alive'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Access-Control-Allow-Origin', b'*'), (b'Access-Control-Allow-Methods', b'GET, POST, OPTIONS'), (b'Access-Control-Expose-Headers', b'Content-Length,Content-Type,Date,Server,Connection')])
2026-07-22 12:54:01 | INFO     | httpx | _send_single_request:1729 | HTTP Request: POST https://api.telegram.org/bot8986097154:AAGjWbH6RDLiOq3xQu0DNqUtNkCeyxFa3Xc/getUpdates "HTTP/1.1 200 OK"
2026-07-22 12:54:01 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.started request=<Request [b'POST']>
2026-07-22 12:54:01 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.complete
2026-07-22 12:54:01 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.started
2026-07-22 12:54:01 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.complete
2026-07-22 12:54:01 | DEBUG    | telegram.ext.ExtBot | get_updates:3598 | No new updates found.
2026-07-22 12:54:01 | DEBUG    | telegram.ext.ExtBot | decorator:526 | ()
2026-07-22 12:54:01 | DEBUG    | telegram.ext.ExtBot | decorator:527 | Exiting: get_updates
2026-07-22 12:54:01 | DEBUG    | telegram.ext.ExtBot | decorator:524 | Entering: get_updates
2026-07-22 12:54:01 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.started request=<Request [b'POST']>
2026-07-22 12:54:01 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.complete
2026-07-22 12:54:01 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.started request=<Request [b'POST']>
2026-07-22 12:54:01 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.complete
2026-07-22 12:54:01 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.started request=<Request [b'POST']>
2026-07-22 12:54:11 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Server', b'nginx/1.30.1'), (b'Date', b'Wed, 22 Jul 2026 07:24:11 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'23'), (b'Connection', b'keep-alive'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Access-Control-Allow-Origin', b'*'), (b'Access-Control-Allow-Methods', b'GET, POST, OPTIONS'), (b'Access-Control-Expose-Headers', b'Content-Length,Content-Type,Date,Server,Connection')])
2026-07-22 12:54:11 | INFO     | httpx | _send_single_request:1729 | HTTP Request: POST https://api.telegram.org/bot8986097154:AAGjWbH6RDLiOq3xQu0DNqUtNkCeyxFa3Xc/getUpdates "HTTP/1.1 200 OK"
2026-07-22 12:54:11 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.started request=<Request [b'POST']>
2026-07-22 12:54:11 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.complete
2026-07-22 12:54:11 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.started
2026-07-22 12:54:11 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.complete
2026-07-22 12:54:11 | DEBUG    | telegram.ext.ExtBot | get_updates:3598 | No new updates found.
2026-07-22 12:54:11 | DEBUG    | telegram.ext.ExtBot | decorator:526 | ()
2026-07-22 12:54:11 | DEBUG    | telegram.ext.ExtBot | decorator:527 | Exiting: get_updates
2026-07-22 12:54:11 | DEBUG    | telegram.ext.ExtBot | decorator:524 | Entering: get_updates
2026-07-22 12:54:11 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.started request=<Request [b'POST']>
2026-07-22 12:54:11 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.complete
2026-07-22 12:54:11 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.started request=<Request [b'POST']>
2026-07-22 12:54:11 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.complete
2026-07-22 12:54:11 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.started request=<Request [b'POST']>
2026-07-22 12:54:22 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Server', b'nginx/1.30.1'), (b'Date', b'Wed, 22 Jul 2026 07:24:22 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'23'), (b'Connection', b'keep-alive'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Access-Control-Allow-Origin', b'*'), (b'Access-Control-Allow-Methods', b'GET, POST, OPTIONS'), (b'Access-Control-Expose-Headers', b'Content-Length,Content-Type,Date,Server,Connection')])
2026-07-22 12:54:22 | INFO     | httpx | _send_single_request:1729 | HTTP Request: POST https://api.telegram.org/bot8986097154:AAGjWbH6RDLiOq3xQu0DNqUtNkCeyxFa3Xc/getUpdates "HTTP/1.1 200 OK"
2026-07-22 12:54:22 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.started request=<Request [b'POST']>
2026-07-22 12:54:22 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.complete
2026-07-22 12:54:22 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.started
